,Feature1,Feature2,Feature3,Feature4,Target
3438,0.00695,0.00183,0.653,0.995,2
3439,0.00787,0.0021,0.658,0.999,0
3440,0.00773,0.0016,0.579,0.994,2
3441,0.00601,0.00103,0.528,0.985,1
3442,0.00644,0.00197,0.704,0.994,2
3443,0.0072,0.00216,0.697,0.996,0
3444,0.00675,0.000919,0.47,0.997,1
3445,0.00698,0.00174,0.635,0.997,2
3446,0.00792,0.00179,0.606,0.997,0
3447,0.00838,0.00212,0.64,0.992,0
3448,0.00682,0.00145,0.586,0.987,2
3449,0.00703,0.00165,0.617,0.995,2
3450,0.00657,0.000998,0.496,0.996,1
3451,0.00674,0.00173,0.645,0.997,2
3452,0.00765,0.00217,0.678,0.995,0
3453,0.00752,0.002,0.656,0.996,0
3454,0.00691,0.002,0.685,0.996,2
3455,0.00654,0.00152,0.614,0.996,2
3456,0.00819,0.00231,0.677,0.999,0
3457,0.00643,0.0011,0.526,0.987,1
3458,0.00631,0.00114,0.541,0.982,1
3459,0.00712,0.000926,0.459,0.997,1
3460,0.00871,0.00262,0.698,0.997,0
3461,0.00655,0.00167,0.643,0.995,2
3462,0.00787,0.00226,0.682,0.998,0
3463,0.0071,0.00208,0.689,0.997,0
3464,0.00831,0.00237,0.68,0.998,0
3465,0.00786,0.00225,0.681,0.997,0
3466,0.0067,0.000887,0.463,0.998,1
3467,0.00684,0.000945,0.473,0.991,1
3468,0.00882,0.00164,0.549,0.998,0
3469,0.00716,0.002,0.672,0.998,0
3470,0.00731,0.00168,0.611,0.995,2
3471,0.00649,0.00151,0.615,0.996,2
3472,0.00617,0.00137,0.599,0.996,2
3473,0.00716,0.00162,0.606,0.995,2
3474,0.00732,0.00191,0.651,0.998,0
3475,0.00681,0.00234,0.747,0.998,0
3476,0.00762,0.00187,0.631,0.993,0
3477,0.00704,0.00178,0.64,0.998,2
3478,0.0063,0.00163,0.648,0.994,2
3479,0.00689,0.00223,0.724,0.997,0
3480,0.00745,0.00187,0.638,0.997,0
3481,0.00825,0.00212,0.645,0.991,0
3482,0.00675,0.00198,0.69,0.995,2
3483,0.00607,0.000985,0.513,0.967,1
3484,0.00618,0.00104,0.522,0.993,1
3485,0.00621,0.00159,0.644,0.997,2
3486,0.00707,0.00115,0.514,0.993,1
3487,0.00638,0.00129,0.572,0.998,2
3488,0.00779,0.00234,0.697,0.996,0
3489,0.00689,0.000916,0.464,0.995,1
3490,0.00705,0.00265,0.781,0.995,0
3491,0.00639,0.00134,0.583,0.995,2
3492,0.00687,0.00187,0.664,0.997,2
3493,0.00762,0.00122,0.509,0.992,1
3494,0.00745,0.00181,0.627,0.995,0
3495,0.00655,0.00138,0.584,0.992,2
3496,0.00671,0.00141,0.584,0.993,2
3497,0.0066,0.00112,0.524,0.997,1
3498,0.00723,0.0024,0.734,0.997,0
3499,0.00684,0.00104,0.498,0.988,1
3500,0.00664,0.000885,0.465,0.984,1
3501,0.00885,0.00279,0.715,0.998,0
3502,0.00669,0.00175,0.651,0.998,2
3503,0.00659,0.00131,0.568,0.997,2
3504,0.00678,0.0017,0.638,0.996,2
3505,0.00792,0.00244,0.706,0.998,0
3506,0.00774,0.00125,0.511,0.992,1
3507,0.00697,0.00216,0.709,0.998,0
3508,0.00741,0.00244,0.731,0.995,0
3509,0.00749,0.00196,0.651,0.998,0
3510,0.00732,0.00188,0.645,0.998,0
3511,0.00676,0.000983,0.485,0.993,1
3512,0.00732,0.000971,0.464,0.995,1
3513,0.00837,0.00233,0.672,0.997,0
3514,0.00705,0.000873,0.448,0.984,1
3515,0.00791,0.00155,0.564,0.994,2
3516,0.00744,0.00156,0.583,0.998,2
3517,0.00665,0.00116,0.532,0.992,1
3518,0.0068,0.0011,0.513,0.983,1
3519,0.00841,0.00184,0.595,0.995,0
3520,0.00732,0.00196,0.659,0.996,0
3521,0.00673,0.00101,0.494,0.981,1
3522,0.00659,0.00198,0.698,0.999,2
3523,0.0071,0.00244,0.747,0.996,0
3524,0.00711,0.00209,0.691,0.998,0
3525,0.00804,0.00221,0.668,0.994,0
3526,0.00757,0.00224,0.693,0.997,0
3527,0.00693,0.00233,0.738,0.995,0
3528,0.007,0.00194,0.671,0.998,0
3529,0.00744,0.00202,0.664,0.993,0
3530,0.00599,0.00168,0.673,0.992,2
3531,0.00693,0.00083,0.441,0.995,1
3532,0.00678,0.00172,0.641,0.998,2
3533,0.00687,0.00173,0.639,0.996,2
3534,0.00619,0.00093,0.493,0.997,1
3535,0.00742,0.00186,0.639,0.994,0
3536,0.00875,0.00296,0.741,0.997,0
3537,0.00614,0.00148,0.624,0.996,2
3538,0.00647,0.00121,0.551,0.987,1
3539,0.00677,0.00193,0.68,0.997,2
3540,0.00738,0.00193,0.651,0.998,0
3541,0.00612,0.00145,0.619,0.997,2
3542,0.00696,0.00205,0.692,0.998,0
3543,0.00644,0.00203,0.715,0.993,2
3544,0.00753,0.00213,0.677,0.998,0
3545,0.00664,0.00202,0.702,0.993,2
3546,0.00727,0.00218,0.698,0.999,0
3547,0.00652,0.00157,0.625,0.994,2
3548,0.00741,0.00206,0.672,0.999,0
3549,0.00902,0.00192,0.588,0.997,0
3550,0.00743,0.00218,0.69,0.998,0
3551,0.00829,0.00187,0.604,0.996,0
3552,0.00662,0.00157,0.619,0.999,2
3553,0.00887,0.00263,0.694,0.998,0
3554,0.00677,0.000916,0.468,0.994,1
3555,0.00768,0.00204,0.656,0.997,0
3556,0.00719,0.00191,0.657,0.998,0
3557,0.00678,0.00169,0.636,0.99,2
3558,0.00758,0.00237,0.712,0.996,0
3559,0.00667,0.00171,0.645,0.997,2
3560,0.00772,0.00185,0.624,0.997,0
3561,0.0066,0.00204,0.709,0.996,2
3562,0.00771,0.00192,0.636,0.997,0
3563,0.00625,0.000901,0.483,0.992,1
3564,0.00686,0.00183,0.657,0.994,2
3565,0.0083,0.00252,0.702,0.998,0
3566,0.00628,0.00186,0.694,0.996,2
3567,0.00725,0.00101,0.474,0.985,1
3568,0.00774,0.0012,0.502,0.984,1
3569,0.00676,0.00195,0.685,0.998,2
3570,0.00712,0.00119,0.52,0.994,1
3571,0.0081,0.00224,0.67,0.998,0
3572,0.00858,0.0021,0.63,0.997,0
3573,0.00662,0.00155,0.616,0.993,2
3574,0.00707,0.0019,0.659,0.998,0
3575,0.00678,0.00178,0.651,0.996,2
3576,0.00644,0.000818,0.454,0.996,1
3577,0.00729,0.00158,0.594,0.995,2
3578,0.00684,0.000839,0.446,0.995,1
3579,0.00796,0.00263,0.732,0.998,0
3580,0.0068,0.00187,0.669,0.999,2
3581,0.00778,0.001,0.457,0.986,1
3582,0.00655,0.00119,0.542,0.993,1
3583,0.00711,0.000933,0.461,0.988,1
3584,0.0072,0.00216,0.697,0.999,0
3585,0.0065,0.00165,0.642,0.992,2
3586,0.00646,0.0016,0.634,0.997,2
3587,0.00747,0.00119,0.509,0.975,1
3588,0.00859,0.00255,0.693,0.998,0
3589,0.00722,0.00105,0.486,0.993,1
3590,0.00701,0.00188,0.66,0.997,2
3591,0.00767,0.00171,0.601,0.996,0
3592,0.00781,0.00118,0.496,0.983,1
3593,0.0066,0.0015,0.608,0.995,2
3594,0.00671,0.00186,0.67,0.996,2
3595,0.00868,0.0019,0.596,0.995,0
3596,0.00792,0.00208,0.652,0.997,0
3597,0.00841,0.0026,0.708,0.989,0
3598,0.00694,0.00197,0.678,0.995,2
3599,0.00702,0.00174,0.634,0.993,2
3600,0.00854,0.00266,0.711,0.997,0
3601,0.00887,0.0024,0.663,0.997,0
3602,0.00723,0.00101,0.477,0.998,1
3603,0.00668,0.00201,0.699,0.998,2
3604,0.00847,0.00206,0.628,0.997,0
3605,0.00709,0.00095,0.466,0.994,1
3606,0.00804,0.00197,0.63,0.996,0
3607,0.00775,0.00123,0.506,0.996,1
3608,0.00727,0.00128,0.534,0.996,1
3609,0.00807,0.00238,0.692,0.992,0
3610,0.0082,0.000993,0.443,0.996,1
3611,0.00791,0.00178,0.604,0.994,0
3612,0.00668,0.00163,0.628,0.998,2
3613,0.00736,0.00218,0.693,0.996,0
3614,0.009,0.00206,0.609,0.995,0
3615,0.00702,0.00101,0.483,0.996,1
3616,0.00658,0.00155,0.619,0.963,2
3617,0.00677,0.000969,0.482,0.996,1
3618,0.0071,0.000805,0.429,0.995,1
3619,0.00633,0.00174,0.667,0.997,2
3620,0.00698,0.00165,0.619,0.998,2
3621,0.00641,0.000917,0.482,0.99,1
3622,0.00675,0.00138,0.576,0.996,2
3623,0.0079,0.00216,0.666,0.989,0
3624,0.00671,0.00173,0.647,0.997,2
3625,0.0078,0.00241,0.708,0.998,0
3626,0.00747,0.00209,0.674,0.997,0
3627,0.00712,0.00197,0.67,0.998,0
3628,0.00719,0.00201,0.673,0.996,0
3629,0.00689,0.00158,0.609,0.996,2
3630,0.00705,0.00199,0.677,0.998,0
3631,0.0071,0.00106,0.493,0.985,1
3632,0.00685,0.00176,0.645,0.997,2
3633,0.00725,0.00115,0.506,0.99,1
3634,0.00676,0.0016,0.619,0.998,2
3635,0.0075,0.00166,0.6,0.998,0
3636,0.0069,0.00174,0.64,0.998,2
3637,0.00663,0.000944,0.48,0.998,1
3638,0.00767,0.00213,0.672,0.998,0
3639,0.00713,0.00103,0.484,0.992,1
3640,0.00891,0.0026,0.688,0.998,0
3641,0.00705,0.000994,0.478,0.993,1
3642,0.00638,0.0017,0.657,0.998,2
3643,0.00663,0.00143,0.592,0.989,2
3644,0.00649,0.0019,0.689,0.994,2
3645,0.00722,0.00183,0.64,0.998,0
3646,0.00664,0.00112,0.522,0.994,1
3647,0.00779,0.00107,0.471,0.987,1
3648,0.00645,0.0013,0.572,0.997,2
3649,0.00554,0.00137,0.632,0.97,2
3650,0.00656,0.00182,0.67,0.993,2
3651,0.00684,0.00111,0.513,0.986,1
3652,0.00703,0.00247,0.755,0.996,0
3653,0.00704,0.00158,0.604,0.997,2
3654,0.0077,0.00211,0.666,0.991,0
3655,0.00738,0.000988,0.466,0.996,1
3656,0.00653,0.00171,0.651,0.998,2
3657,0.00669,0.00159,0.621,0.994,2
3658,0.00788,0.000985,0.45,0.997,1
3659,0.00714,0.00108,0.494,0.994,1
3660,0.00621,0.00115,0.549,0.993,2
3661,0.00781,0.00217,0.671,0.997,0
3662,0.00646,0.00179,0.67,0.998,2
3663,0.00743,0.000982,0.463,0.997,1
3664,0.00696,0.00198,0.679,0.998,0
3665,0.00684,0.00171,0.636,0.995,2
3666,0.00668,0.00171,0.644,0.998,2
3667,0.00679,0.00174,0.645,0.996,2
3668,0.00654,0.00172,0.652,0.995,2
3669,0.00649,0.00112,0.528,0.991,1
3670,0.00709,0.00224,0.716,0.998,0
3671,0.007,0.00148,0.586,0.997,2
3672,0.00755,0.000956,0.453,0.996,1
3673,0.00715,0.00214,0.696,0.995,0
3674,0.00702,0.00227,0.723,0.998,0
3675,0.0069,0.00195,0.676,0.999,0
3676,0.00725,0.00112,0.5,0.997,1
3677,0.00826,0.00238,0.684,0.997,0
3678,0.00812,0.00235,0.686,0.997,0
3679,0.0075,0.00238,0.718,0.997,0
3680,0.00834,0.00243,0.687,0.998,0
3681,0.00815,0.00259,0.717,0.997,0
3682,0.00828,0.0028,0.74,0.996,0
3683,0.00643,0.000992,0.5,0.973,1
3684,0.00696,0.00108,0.501,0.996,1
3685,0.00659,0.000872,0.463,0.997,1
3686,0.00707,0.00186,0.653,0.995,2
3687,0.00659,0.0017,0.646,0.996,2
3688,0.00753,0.00183,0.628,0.998,0
3689,0.00671,0.000849,0.453,0.994,1
3690,0.00784,0.000916,0.435,0.993,1
3691,0.00797,0.00256,0.722,0.997,0
3692,0.00657,0.00188,0.68,0.997,2
3693,0.00789,0.00219,0.67,0.998,0
3694,0.0066,0.00125,0.554,0.992,2
3695,0.00734,0.00203,0.67,0.998,0
3696,0.00633,0.00115,0.542,0.987,1
3697,0.00638,0.00121,0.555,0.978,1
3698,0.00663,0.00138,0.581,0.998,2
3699,0.00661,0.00203,0.707,0.999,2
3700,0.00803,0.00226,0.675,0.998,0
3701,0.00707,0.00183,0.647,0.997,2
3702,0.00709,0.00101,0.48,0.997,1
3703,0.00715,0.000876,0.446,0.996,1
3704,0.00675,0.000839,0.449,0.996,1
3705,0.0077,0.00128,0.519,0.996,1
3706,0.00714,0.0011,0.499,0.991,1
3707,0.00722,0.00178,0.633,0.994,2
3708,0.00645,0.00169,0.651,0.997,2
3709,0.00629,0.00155,0.631,0.991,2
3710,0.00686,0.0018,0.652,0.997,2
3711,0.00681,0.000947,0.475,0.998,1
3712,0.00705,0.00143,0.575,0.996,2
3713,0.00779,0.00248,0.718,0.999,0
3714,0.0069,0.00207,0.698,0.997,0
3715,0.00715,0.00234,0.728,0.994,0
3716,0.00705,0.00191,0.663,0.996,2
3717,0.00724,0.00201,0.671,0.998,0
3718,0.00751,0.00171,0.608,0.989,2
3719,0.0075,0.00134,0.539,0.994,1
3720,0.00679,0.00193,0.679,0.996,2
3721,0.00739,0.00096,0.459,0.993,1
3722,0.00747,0.00107,0.481,0.995,1
3723,0.00743,0.000941,0.453,0.996,1
3724,0.00809,0.00211,0.651,0.998,0
3725,0.00691,0.00162,0.617,0.995,2
3726,0.0064,0.00182,0.678,0.998,2
3727,0.00816,0.00124,0.496,0.996,1
3728,0.00759,0.00193,0.643,0.998,0
3729,0.00678,0.00175,0.647,0.996,2
3730,0.00664,0.00156,0.617,0.997,2
3731,0.00666,0.000919,0.473,0.994,1
3732,0.00775,0.00194,0.637,0.998,0
3733,0.00695,0.00207,0.694,0.996,0
3734,0.00816,0.00234,0.681,0.997,0
3735,0.00751,0.0014,0.549,0.992,2
3736,0.00723,0.00157,0.594,0.992,2
3737,0.00792,0.00272,0.746,0.994,0
3738,0.00914,0.00255,0.672,0.998,0
3739,0.0065,0.00119,0.544,0.987,1
3740,0.00688,0.00104,0.496,0.992,1
3741,0.00907,0.00222,0.631,0.997,0
3742,0.00838,0.00229,0.666,0.999,0
3743,0.00838,0.00239,0.679,0.998,0
3744,0.00682,0.00203,0.695,0.998,0
3745,0.00907,0.00209,0.611,0.998,0
3746,0.00893,0.00254,0.679,0.996,0
3747,0.00712,0.00217,0.702,0.999,0
3748,0.00713,0.00233,0.728,0.998,0
3749,0.00662,0.00169,0.643,0.989,2
3750,0.0063,0.00157,0.636,0.995,2
3751,0.00807,0.0021,0.65,0.995,0
3752,0.00687,0.00231,0.739,0.999,0
3753,0.0073,0.00124,0.526,0.99,1
3754,0.00747,0.00155,0.579,0.997,2
3755,0.00684,0.000929,0.469,0.995,1
3756,0.00635,0.00109,0.529,0.992,1
3757,0.00673,0.00188,0.673,0.997,2
3758,0.00734,0.00172,0.617,0.998,0
3759,0.00699,0.00161,0.611,0.993,2
3760,0.00696,0.00196,0.676,0.998,0
3761,0.00727,0.00112,0.5,0.996,1
3762,0.00837,0.00226,0.661,0.998,0
3763,0.00685,0.000942,0.472,0.985,1
3764,0.0082,0.00196,0.623,0.994,0
3765,0.00845,0.00207,0.63,0.995,0
3766,0.00663,0.00168,0.64,0.998,2
3767,0.00632,0.00102,0.512,0.997,1
3768,0.00679,0.00182,0.659,0.999,2
3769,0.00712,0.00219,0.706,0.997,0
3770,0.00693,0.00153,0.598,0.996,2
3771,0.00729,0.00164,0.604,0.998,2
3772,0.00846,0.0022,0.65,0.996,0
3773,0.00772,0.00182,0.618,0.993,0
3774,0.00679,0.00184,0.663,0.997,2
3775,0.00754,0.00104,0.472,0.993,1
3776,0.00669,0.00171,0.644,0.997,2
3777,0.00688,0.00194,0.676,0.993,2
3778,0.00761,0.00187,0.631,0.996,0
3779,0.00601,0.00126,0.582,0.996,2
3780,0.00712,0.000921,0.458,0.996,1
3781,0.00804,0.00121,0.493,0.993,1
3782,0.00701,0.00152,0.593,0.997,2
3783,0.00768,0.00113,0.489,0.991,1
3784,0.00653,0.00198,0.7,0.997,2
3785,0.00616,0.0016,0.648,0.998,2
3786,0.008,0.00227,0.679,0.997,0
3787,0.00728,0.00124,0.525,0.994,1
3788,0.00804,0.00198,0.631,0.998,0
3789,0.00722,0.00177,0.631,0.992,2
3790,0.00736,0.00219,0.695,0.997,0
3791,0.00645,0.00127,0.565,0.972,1
3792,0.00642,0.00175,0.665,0.994,2
3793,0.00599,0.00151,0.64,0.997,2
3794,0.00689,0.002,0.685,0.998,0
3795,0.00856,0.00221,0.647,0.998,0
3796,0.00666,0.00157,0.618,0.989,2
3797,0.007,0.0011,0.505,0.995,1
3798,0.00852,0.00276,0.725,0.998,0
3799,0.00756,0.000854,0.428,0.991,1
3800,0.00754,0.00205,0.665,0.995,0
3801,0.00821,0.00118,0.482,0.981,1
3802,0.00638,0.00154,0.625,0.99,2
3803,0.00739,0.00106,0.483,0.995,1
3804,0.00654,0.0013,0.568,0.996,2
3805,0.00647,0.00155,0.623,0.993,2
3806,0.00658,0.00105,0.509,0.99,1
3807,0.00663,0.00164,0.633,0.997,2
3808,0.00693,0.00158,0.608,0.998,2
3809,0.00619,0.000817,0.462,0.995,1
3810,0.0087,0.00184,0.586,0.998,0
3811,0.00737,0.000896,0.444,0.997,1
3812,0.00807,0.00233,0.685,0.999,0
3813,0.00698,0.00167,0.623,0.996,2
3814,0.00712,0.00097,0.47,0.993,1
3815,0.00654,0.00168,0.646,0.993,2
3816,0.00638,0.00222,0.751,0.992,2
3817,0.00745,0.00234,0.713,0.999,0
3818,0.00871,0.00239,0.666,0.996,0
3819,0.00612,0.00151,0.633,0.997,2
3820,0.00856,0.00193,0.604,0.998,0
3821,0.00736,0.00208,0.676,0.997,0
3822,0.00781,0.00208,0.657,0.996,0
3823,0.00728,0.00103,0.479,0.997,1
3824,0.00631,0.0015,0.621,0.997,2
3825,0.00803,0.00215,0.659,0.998,0
3826,0.00678,0.00103,0.496,0.996,1
3827,0.00739,0.00175,0.62,0.998,0
3828,0.00753,0.00192,0.643,0.998,0
3829,0.00682,0.00113,0.519,0.995,1
3830,0.00699,0.00159,0.607,0.994,2
3831,0.00801,0.00214,0.658,0.997,0
3832,0.0073,0.000927,0.454,0.997,1
3833,0.00665,0.00186,0.673,0.995,2
3834,0.00711,0.002,0.675,0.993,0
3835,0.00817,0.00159,0.562,0.997,0
3836,0.00721,0.00104,0.483,0.995,1
3837,0.00746,0.00211,0.678,0.998,0
3838,0.00828,0.00248,0.697,0.998,0
3839,0.00784,0.00269,0.746,0.998,0
3840,0.00865,0.00299,0.749,0.997,0
3841,0.00669,0.000954,0.481,0.995,1
3842,0.00687,0.00188,0.666,0.997,2
3843,0.00698,0.00205,0.69,0.997,0
3844,0.00682,0.00203,0.694,0.997,2
3845,0.00796,0.00275,0.749,0.998,0
3846,0.00735,0.00204,0.671,0.997,0
3847,0.0084,0.00273,0.725,0.994,0
3848,0.00675,0.00162,0.623,0.995,2
3849,0.00682,0.00161,0.619,0.998,2
3850,0.00867,0.0013,0.493,0.986,1
3851,0.0069,0.00177,0.645,0.997,2
3852,0.00622,0.00089,0.482,0.995,1
3853,0.00622,0.00183,0.691,0.996,2
3854,0.00672,0.0021,0.712,0.997,2
3855,0.00811,0.00259,0.72,0.998,0
3856,0.0089,0.00211,0.62,0.997,0
3857,0.00667,0.00172,0.646,0.998,2
3858,0.00717,0.000917,0.455,0.996,1
3859,0.00807,0.00191,0.62,0.997,0
3860,0.00691,0.00174,0.638,0.997,2
3861,0.00646,0.00106,0.516,0.988,1
3862,0.00862,0.00231,0.659,0.996,0
3863,0.00667,0.000951,0.481,0.994,1
3864,0.00645,0.00179,0.67,0.996,2
3865,0.00694,0.00104,0.492,0.995,1
3866,0.00698,0.00203,0.687,0.996,0
3867,0.00652,0.00134,0.576,0.995,2
3868,0.00818,0.00184,0.605,0.997,0
3869,0.00767,0.00247,0.723,0.998,0
3870,0.00707,0.00239,0.74,0.997,0
3871,0.00687,0.00149,0.594,0.994,2
3872,0.00694,0.00203,0.688,0.998,0
3873,0.00762,0.00233,0.704,0.995,0
3874,0.00803,0.00247,0.706,0.999,0
3875,0.00822,0.0022,0.659,0.995,0
3876,0.00741,0.00166,0.604,0.994,2
3877,0.00693,0.00194,0.674,0.996,2
3878,0.00798,0.00103,0.456,0.997,1
3879,0.0068,0.00157,0.612,0.997,2
3880,0.00628,0.0017,0.663,0.998,2
3881,0.00736,0.00198,0.661,0.997,0
3882,0.00728,0.00228,0.713,0.997,0
3883,0.00677,0.00157,0.613,0.997,2
3884,0.00661,0.0017,0.647,0.989,2
3885,0.00666,0.00189,0.678,0.997,2
3886,0.00728,0.00183,0.638,0.997,0
3887,0.00721,0.00107,0.491,0.99,1
3888,0.00629,0.00168,0.658,0.997,2
3889,0.00694,0.000966,0.475,0.998,1
3890,0.00897,0.00268,0.696,0.997,0
3891,0.00732,0.0019,0.649,0.998,0
3892,0.00658,0.000887,0.467,0.995,1
3893,0.00714,0.000952,0.465,0.994,1
3894,0.00585,0.002,0.744,0.998,2
3895,0.00809,0.00266,0.73,0.996,0
3896,0.00699,0.00192,0.668,0.997,2
3897,0.00708,0.00202,0.681,0.999,0
3898,0.00733,0.00199,0.664,0.998,0
3899,0.00731,0.00105,0.482,0.99,1
3900,0.00649,0.00157,0.626,0.995,2
3901,0.00642,0.00133,0.58,0.993,2
3902,0.0068,0.00202,0.694,0.999,0
3903,0.00718,0.000965,0.467,0.995,1
3904,0.00732,0.00202,0.67,0.99,0
3905,0.00701,0.00179,0.643,0.996,2
3906,0.00809,0.00267,0.732,0.996,0
3907,0.00692,0.00155,0.602,0.995,2
3908,0.00677,0.00128,0.554,0.992,2
3909,0.00785,0.00182,0.613,0.998,0
3910,0.00822,0.00214,0.649,0.996,0
3911,0.00789,0.00181,0.61,0.998,0
3912,0.00824,0.0025,0.701,0.996,0
3913,0.00766,0.00245,0.719,0.997,0
3914,0.0079,0.000992,0.451,0.989,1
3915,0.00782,0.00264,0.739,0.998,0
3916,0.0076,0.00222,0.688,0.997,0
3917,0.00823,0.00201,0.63,0.997,0
3918,0.00612,0.0015,0.631,0.997,2
3919,0.0069,0.00155,0.603,0.996,2
3920,0.00759,0.00229,0.699,0.997,0
3921,0.00696,0.0017,0.629,0.997,2
3922,0.00645,0.00169,0.652,0.994,2
3923,0.00739,0.00245,0.732,0.997,0
3924,0.00722,0.000946,0.461,0.997,1
3925,0.00679,0.00179,0.654,0.99,2
3926,0.00711,0.00201,0.676,0.995,0
3927,0.00751,0.000853,0.429,0.995,1
3928,0.00673,0.00176,0.651,0.994,2
3929,0.00622,0.00171,0.668,0.995,2
3930,0.00674,0.00186,0.67,0.997,2
3931,0.00703,0.00177,0.638,0.998,2
3932,0.00801,0.00204,0.643,0.997,0
3933,0.00621,0.00162,0.651,0.998,2
3934,0.0085,0.00278,0.729,0.992,0
3935,0.00768,0.00216,0.676,0.997,0
3936,0.00665,0.00171,0.646,0.998,2
3937,0.00692,0.00166,0.624,0.996,2
3938,0.00693,0.00195,0.675,0.998,0
3939,0.00663,0.00143,0.591,0.995,2
3940,0.00798,0.00191,0.623,0.997,0
3941,0.00786,0.00198,0.638,0.998,0
3942,0.00709,0.00101,0.482,0.996,1
3943,0.00685,0.00164,0.623,0.995,2
3944,0.00663,0.00183,0.669,0.994,2
3945,0.00721,0.00104,0.485,0.997,1
3946,0.00746,0.00233,0.711,0.997,0
3947,0.007,0.00131,0.551,0.999,2
3948,0.00725,0.00101,0.475,0.988,1
3949,0.00757,0.00212,0.674,0.996,0
3950,0.00701,0.00162,0.612,0.995,2
3951,0.00793,0.00227,0.682,0.999,0
3952,0.00738,0.00118,0.508,0.99,1
3953,0.00802,0.00119,0.491,0.991,1
3954,0.00725,0.00213,0.69,0.996,0
3955,0.00691,0.00172,0.635,0.994,2
3956,0.00654,0.000819,0.451,0.997,1
3957,0.00719,0.00102,0.478,0.997,1
3958,0.00702,0.00207,0.692,0.996,0
3959,0.00803,0.00216,0.66,0.997,0
3960,0.00695,0.000913,0.461,0.995,1
3961,0.00879,0.0026,0.693,0.998,0
3962,0.00843,0.00243,0.683,0.998,0
3963,0.00637,0.00205,0.722,0.994,2
3964,0.00675,0.000936,0.474,0.995,1
3965,0.00663,0.00128,0.559,0.985,2
3966,0.00715,0.000985,0.472,0.996,1
3967,0.00661,0.000984,0.491,0.995,1
3968,0.00724,0.00178,0.63,0.995,2
3969,0.00724,0.00168,0.613,0.997,2
3970,0.00722,0.00191,0.655,0.997,0
3971,0.00817,0.00251,0.705,0.996,0
3972,0.00821,0.00283,0.748,0.994,0
3973,0.00768,0.0021,0.666,0.996,0
3974,0.0073,0.00185,0.641,0.995,0
3975,0.00769,0.00111,0.485,0.995,1
3976,0.00852,0.00177,0.58,0.995,0
3977,0.00709,0.00227,0.721,0.998,0
3978,0.00863,0.00228,0.655,0.997,0
3979,0.00647,0.00181,0.673,0.997,2
3980,0.0066,0.00167,0.64,0.996,2
3981,0.00756,0.00201,0.657,0.998,0
3982,0.00801,0.00103,0.456,0.996,1
3983,0.00881,0.00231,0.652,0.997,0
3984,0.00657,0.00184,0.673,0.997,2
3985,0.00734,0.00215,0.69,0.998,0
3986,0.00728,0.00201,0.669,0.997,0
3987,0.0072,0.00165,0.609,0.996,2
3988,0.00709,0.00162,0.608,0.991,2
3989,0.0067,0.00181,0.662,0.997,2
3990,0.00706,0.00212,0.698,0.999,0
3991,0.00799,0.0027,0.741,0.995,0
3992,0.00613,0.00173,0.676,0.994,2
3993,0.00889,0.00238,0.658,0.998,0
3994,0.00645,0.00165,0.643,0.998,2
3995,0.00697,0.00197,0.677,0.997,0
3996,0.0066,0.0011,0.519,0.99,1
3997,0.00725,0.000966,0.465,0.993,1
3998,0.00745,0.00101,0.469,0.998,1
3999,0.00783,0.00235,0.698,0.997,0
4000,0.00805,0.00125,0.502,0.996,1
4001,0.00782,0.00249,0.718,0.996,0
4002,0.00657,0.00167,0.643,0.997,2
4003,0.00725,0.00279,0.79,0.992,0
4004,0.00754,0.00238,0.715,0.998,0
4005,0.00681,0.00112,0.517,0.989,1
4006,0.00755,0.00107,0.48,0.99,1
4007,0.00809,0.00254,0.713,0.996,0
4008,0.00645,0.00181,0.675,0.998,2
4009,0.00784,0.0026,0.734,0.998,0
4010,0.00633,0.001,0.507,0.994,1
4011,0.00752,0.00198,0.653,0.998,0
4012,0.00757,0.00189,0.636,0.997,0
4013,0.00701,0.00174,0.634,0.991,2
4014,0.00763,0.00262,0.746,0.999,0
4015,0.00713,0.00193,0.662,0.998,0
4016,0.00828,0.00219,0.655,0.996,0
4017,0.00715,0.00188,0.653,0.996,0
4018,0.00766,0.00225,0.69,0.997,0
4019,0.00802,0.00217,0.662,0.997,0
4020,0.00762,0.00208,0.664,0.996,0
4021,0.009,0.003,0.735,0.999,0
4022,0.00715,0.00207,0.684,0.996,0
4023,0.00653,0.00154,0.618,0.995,2
4024,0.00723,0.00228,0.715,0.997,0
4025,0.00713,0.00188,0.654,0.998,0
4026,0.00688,0.00207,0.698,0.996,0
4027,0.00801,0.00192,0.623,0.998,0
4028,0.00674,0.00194,0.683,0.996,2
4029,0.0073,0.00202,0.67,0.998,0
4030,0.00772,0.00235,0.702,0.999,0
4031,0.00796,0.00189,0.62,0.998,0
4032,0.0068,0.000947,0.475,0.991,1
4033,0.00762,0.00222,0.688,0.999,0
4034,0.00698,0.001,0.483,0.995,1
4035,0.00763,0.00203,0.658,0.996,0
4036,0.00872,0.00214,0.63,0.998,0
4037,0.00922,0.00267,0.686,0.996,0
4038,0.00688,0.00195,0.678,0.998,2
4039,0.00755,0.00164,0.593,0.993,2
4040,0.00772,0.0022,0.68,0.996,0
4041,0.00628,0.00154,0.63,0.996,2
4042,0.00701,0.00204,0.687,0.993,2
4043,0.00662,0.00169,0.642,0.997,2
4044,0.00739,0.00189,0.644,0.997,0
4045,0.00764,0.00209,0.665,0.997,0
